timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1725178803070,391,DeleteReqres,204,No Content,Konfigurasi beban 1-36,,true,,800,176,74,74,https://reqres.in/api/users/2,0,0,0
1725178803061,400,PostReqres,201,Created,Konfigurasi beban 1-56,text,true,,930,223,74,74,https://reqres.in/api/users,400,0,0
1725178803070,391,DeleteReqres,204,No Content,Konfigurasi beban 1-40,,true,,800,176,74,74,https://reqres.in/api/users/2,0,0,0
1725178803061,400,DeleteReqres,204,No Content,Konfigurasi beban 1-35,,true,,800,176,74,74,https://reqres.in/api/users/2,0,0,0
1725178803062,399,PostReqres,201,Created,Konfigurasi beban 1-55,text,true,,930,223,74,74,https://reqres.in/api/users,399,0,0
1725178803061,400,PostReqres,201,Created,Konfigurasi beban 1-54,text,true,,930,223,74,74,https://reqres.in/api/users,400,0,0
1725178803070,408,PostReqres,201,Created,Konfigurasi beban 1-58,text,true,,930,223,72,72,https://reqres.in/api/users,408,0,0
1725178803332,157,GetReqres,200,OK,Konfigurasi beban 1-89,text,true,,1941,159,73,73,https://reqres.in/api/users?page=2,157,0,129
1725178803436,80,GetReqres,200,OK,Konfigurasi beban 1-96,text,true,,1940,159,75,75,https://reqres.in/api/users?page=2,80,0,49
1725178803378,138,GetReqres,200,OK,Konfigurasi beban 1-92,text,true,,1932,159,75,75,https://reqres.in/api/users?page=2,138,0,104
1725178803421,95,GetReqres,200,OK,Konfigurasi beban 1-95,text,true,,1941,159,75,75,https://reqres.in/api/users?page=2,95,0,64
1725178803407,109,GetReqres,200,OK,Konfigurasi beban 1-94,text,true,,1941,159,75,75,https://reqres.in/api/users?page=2,109,0,79
1725178803362,154,GetReqres,200,OK,Konfigurasi beban 1-91,text,true,,1941,159,75,75,https://reqres.in/api/users?page=2,154,0,120
1725178803392,124,GetReqres,200,OK,Konfigurasi beban 1-93,text,true,,1937,159,75,75,https://reqres.in/api/users?page=2,124,0,93
1725178803347,170,GetReqres,200,OK,Konfigurasi beban 1-90,text,true,,1941,159,75,75,https://reqres.in/api/users?page=2,170,0,139
1725178803451,72,GetReqres,200,OK,Konfigurasi beban 1-97,text,true,,1933,159,75,75,https://reqres.in/api/users?page=2,72,0,47
1725178803159,365,DeleteReqres,204,No Content,Konfigurasi beban 1-34,,true,,800,176,75,75,https://reqres.in/api/users/2,0,0,0
1725178803151,373,DeleteReqres,204,No Content,Konfigurasi beban 1-43,,true,,800,176,75,75,https://reqres.in/api/users/2,0,0,0
1725178803163,378,DeleteReqres,204,No Content,Konfigurasi beban 1-37,,true,,800,176,74,74,https://reqres.in/api/users/2,0,0,0
1725178803150,391,DeleteReqres,204,No Content,Konfigurasi beban 1-23,,true,,800,176,74,74,https://reqres.in/api/users/2,0,0,0
1725178803150,391,DeleteReqres,204,No Content,Konfigurasi beban 1-42,,true,,800,176,74,74,https://reqres.in/api/users/2,0,0,0
1725178803159,382,PostReqres,201,Created,Konfigurasi beban 1-60,text,true,,930,223,74,74,https://reqres.in/api/users,382,0,0
1725178803159,389,DeleteReqres,204,No Content,Konfigurasi beban 1-33,,true,,800,176,72,72,https://reqres.in/api/users/2,0,0,0
1725178803159,391,DeleteReqres,204,No Content,Konfigurasi beban 1-30,,true,,800,176,71,71,https://reqres.in/api/users/2,0,0,0
1725178803180,372,PostReqres,201,Created,Konfigurasi beban 1-68,text,true,,930,223,70,70,https://reqres.in/api/users,372,0,0
1725178803183,377,PostReqres,201,Created,Konfigurasi beban 1-69,text,true,,930,223,71,71,https://reqres.in/api/users,377,0,0
1725178803467,93,GetReqres,200,OK,Konfigurasi beban 1-98,text,true,,1932,159,71,71,https://reqres.in/api/users?page=2,93,0,40
1725178803482,80,GetReqres,200,OK,Konfigurasi beban 1-99,text,true,,1941,159,71,71,https://reqres.in/api/users?page=2,80,0,48
1725178803159,405,DeleteReqres,204,No Content,Konfigurasi beban 1-29,,true,,800,176,71,71,https://reqres.in/api/users/2,0,0,0
1725178803159,414,DeleteReqres,204,No Content,Konfigurasi beban 1-44,,true,,800,176,71,71,https://reqres.in/api/users/2,0,0,0
1725178803183,390,DeleteReqres,204,No Content,Konfigurasi beban 1-38,,true,,800,176,71,71,https://reqres.in/api/users/2,0,0,0
1725178803197,376,PostReqres,201,Created,Konfigurasi beban 1-67,text,true,,930,223,71,71,https://reqres.in/api/users,376,0,0
1725178803057,516,DeleteReqres,204,No Content,Konfigurasi beban 1-26,,false,"The operation lasted too long: It took 516 milliseconds, but should not have lasted longer than 500 milliseconds.",800,176,71,71,https://reqres.in/api/users/2,0,0,0
1725178803183,390,PostReqres,201,Created,Konfigurasi beban 1-64,text,true,,930,223,68,68,https://reqres.in/api/users,390,0,0
1725178803498,75,GetReqres,200,OK,Konfigurasi beban 1-100,text,true,,1933,159,68,68,https://reqres.in/api/users?page=2,75,0,48
1725178803194,385,PostReqres,201,Created,Konfigurasi beban 1-65,text,true,,930,223,68,68,https://reqres.in/api/users,385,0,0
1725178803206,373,PostReqres,201,Created,Konfigurasi beban 1-75,text,true,,930,223,68,68,https://reqres.in/api/users,373,0,0
1725178803061,521,PostReqres,201,Created,Konfigurasi beban 1-57,text,false,"The operation lasted too long: It took 521 milliseconds, but should not have lasted longer than 500 milliseconds.",930,223,68,68,https://reqres.in/api/users,521,0,0
1725178803512,74,GetReqres,200,OK,Konfigurasi beban 1-101,text,true,,1933,159,68,68,https://reqres.in/api/users?page=2,74,0,49
1725178803058,530,DeleteReqres,204,No Content,Konfigurasi beban 1-27,,false,"The operation lasted too long: It took 530 milliseconds, but should not have lasted longer than 500 milliseconds.",800,176,69,69,https://reqres.in/api/users/2,0,0,0
1725178803212,376,PostReqres,201,Created,Konfigurasi beban 1-70,text,true,,930,223,69,69,https://reqres.in/api/users,376,0,0
1725178803216,378,DeleteReqres,204,No Content,Konfigurasi beban 1-46,,true,,800,176,68,68,https://reqres.in/api/users/2,0,0,0
1725178803222,372,PostReqres,201,Created,Konfigurasi beban 1-76,text,true,,930,223,68,68,https://reqres.in/api/users,372,0,0
1725178803061,533,DeleteReqres,204,No Content,Konfigurasi beban 1-32,,false,"The operation lasted too long: It took 533 milliseconds, but should not have lasted longer than 500 milliseconds.",800,176,68,68,https://reqres.in/api/users/2,0,0,0
1725178803070,524,DeleteReqres,204,No Content,Konfigurasi beban 1-22,,false,"The operation lasted too long: It took 524 milliseconds, but should not have lasted longer than 500 milliseconds.",800,176,68,68,https://reqres.in/api/users/2,0,0,0
1725178803207,396,PostReqres,201,Created,Konfigurasi beban 1-73,text,true,,929,223,66,66,https://reqres.in/api/users,396,0,0
1725178803230,383,PostReqres,201,Created,Konfigurasi beban 1-77,text,true,,930,223,66,66,https://reqres.in/api/users,383,0,0
1725178803526,87,GetReqres,200,OK,Konfigurasi beban 1-102,text,true,,1937,159,66,66,https://reqres.in/api/users?page=2,87,0,45
1725178803209,410,PostReqres,201,Created,Konfigurasi beban 1-71,text,true,,929,223,67,67,https://reqres.in/api/users,410,0,0
1725178803224,395,PostReqres,201,Created,Konfigurasi beban 1-74,text,true,,930,223,67,67,https://reqres.in/api/users,395,0,0
1725178803212,417,PostReqres,201,Created,Konfigurasi beban 1-72,text,true,,930,223,67,67,https://reqres.in/api/users,417,0,0
1725178803543,86,GetReqres,200,OK,Konfigurasi beban 1-103,text,true,,1937,159,67,67,https://reqres.in/api/users?page=2,86,0,53
1725178803240,401,DeleteReqres,204,No Content,Konfigurasi beban 1-47,,true,,800,176,68,68,https://reqres.in/api/users/2,0,0,0
1725178803286,393,DeleteReqres,204,No Content,Konfigurasi beban 1-52,,true,,800,176,70,70,https://reqres.in/api/users/2,0,0,0
1725178803256,423,PostReqres,201,Created,Konfigurasi beban 1-79,text,true,,930,223,70,70,https://reqres.in/api/users,422,0,0
1725178803558,121,GetReqres,200,OK,Konfigurasi beban 1-104,text,true,,1941,159,70,70,https://reqres.in/api/users?page=2,120,0,45
1725178803573,106,GetReqres,200,OK,Konfigurasi beban 1-105,text,true,,1929,159,70,70,https://reqres.in/api/users?page=2,106,0,47
1725178803300,379,PostReqres,201,Created,Konfigurasi beban 1-82,text,true,,930,223,70,70,https://reqres.in/api/users,379,0,0
1725178803150,529,DeleteReqres,204,No Content,Konfigurasi beban 1-41,,false,"The operation lasted too long: It took 529 milliseconds, but should not have lasted longer than 500 milliseconds.",800,176,70,70,https://reqres.in/api/users/2,0,0,0
1725178803150,529,DeleteReqres,204,No Content,Konfigurasi beban 1-24,,false,"The operation lasted too long: It took 529 milliseconds, but should not have lasted longer than 500 milliseconds.",800,176,70,70,https://reqres.in/api/users/2,0,0,0
1725178803159,520,DeleteReqres,204,No Content,Konfigurasi beban 1-31,,false,"The operation lasted too long: It took 520 milliseconds, but should not have lasted longer than 500 milliseconds.",800,176,70,70,https://reqres.in/api/users/2,0,0,0
1725178803272,407,PostReqres,201,Created,Konfigurasi beban 1-80,text,true,,930,223,70,70,https://reqres.in/api/users,407,0,0
1725178803159,530,PostReqres,201,Created,Konfigurasi beban 1-59,text,false,"The operation lasted too long: It took 530 milliseconds, but should not have lasted longer than 500 milliseconds.",930,223,66,66,https://reqres.in/api/users,530,0,0
1725178803180,512,PostReqres,201,Created,Konfigurasi beban 1-66,text,false,"The operation lasted too long: It took 512 milliseconds, but should not have lasted longer than 500 milliseconds.",930,223,67,67,https://reqres.in/api/users,512,0,0
1725178803588,112,GetReqres,200,OK,Konfigurasi beban 1-106,text,true,,1933,159,67,67,https://reqres.in/api/users?page=2,112,0,55
1725178803159,540,DeleteReqres,204,No Content,Konfigurasi beban 1-45,,false,"The operation lasted too long: It took 540 milliseconds, but should not have lasted longer than 500 milliseconds.",800,176,67,67,https://reqres.in/api/users/2,0,0,0
1725178803186,517,PostReqres,201,Created,Konfigurasi beban 1-62,text,false,"The operation lasted too long: It took 517 milliseconds, but should not have lasted longer than 500 milliseconds.",930,223,66,66,https://reqres.in/api/users,517,0,0
1725178803320,393,DeleteReqres,204,No Content,Konfigurasi beban 1-53,,true,,800,176,67,67,https://reqres.in/api/users/2,0,0,0
1725178803184,529,PostReqres,201,Created,Konfigurasi beban 1-61,text,false,"The operation lasted too long: It took 529 milliseconds, but should not have lasted longer than 500 milliseconds.",930,223,67,67,https://reqres.in/api/users,529,0,0
1725178803601,114,GetReqres,200,OK,Konfigurasi beban 1-107,text,true,,1929,159,66,66,https://reqres.in/api/users?page=2,114,0,79
1725178803342,380,PostReqres,201,Created,Konfigurasi beban 1-84,text,true,,930,223,67,67,https://reqres.in/api/users,380,0,0
1725178803616,107,GetReqres,200,OK,Konfigurasi beban 1-108,text,true,,1929,159,67,67,https://reqres.in/api/users?page=2,107,0,77
1725178803183,541,PostReqres,201,Created,Konfigurasi beban 1-63,text,false,"The operation lasted too long: It took 541 milliseconds, but should not have lasted longer than 500 milliseconds.",930,223,67,67,https://reqres.in/api/users,541,0,0
1725178803355,375,PostReqres,201,Created,Konfigurasi beban 1-85,text,true,,930,223,67,67,https://reqres.in/api/users,375,0,0
1725178803631,107,GetReqres,200,OK,Konfigurasi beban 1-109,text,true,,1932,159,68,68,https://reqres.in/api/users?page=2,107,0,74
1725178803661,80,GetReqres,200,OK,Konfigurasi beban 1-111,text,true,,1937,159,68,68,https://reqres.in/api/users?page=2,80,0,52
1725178803646,101,GetReqres,200,OK,Konfigurasi beban 1-110,text,true,,1941,159,68,68,https://reqres.in/api/users?page=2,101,0,69
1725178803677,78,GetReqres,200,OK,Konfigurasi beban 1-112,text,true,,1941,159,69,69,https://reqres.in/api/users?page=2,78,0,47
1725178803230,525,DeleteReqres,204,No Content,Konfigurasi beban 1-39,,false,"The operation lasted too long: It took 525 milliseconds, but should not have lasted longer than 500 milliseconds.",800,176,69,69,https://reqres.in/api/users/2,0,0,0
1725178803691,85,GetReqres,200,OK,Konfigurasi beban 1-113,text,true,,1941,159,69,69,https://reqres.in/api/users?page=2,85,0,49
1725178803706,87,GetReqres,200,OK,Konfigurasi beban 1-114,text,true,,1941,159,70,70,https://reqres.in/api/users?page=2,87,0,50
1725178803721,81,GetReqres,200,OK,Konfigurasi beban 1-115,text,true,,1929,159,71,71,https://reqres.in/api/users?page=2,81,0,44
1725178803280,522,DeleteReqres,204,No Content,Konfigurasi beban 1-51,,false,"The operation lasted too long: It took 522 milliseconds, but should not have lasted longer than 500 milliseconds.",800,176,71,71,https://reqres.in/api/users/2,0,0,0
1725178803256,546,PostReqres,201,Created,Konfigurasi beban 1-78,text,false,"The operation lasted too long: It took 546 milliseconds, but should not have lasted longer than 500 milliseconds.",930,223,71,71,https://reqres.in/api/users,546,0,0
1725178803736,83,GetReqres,200,OK,Konfigurasi beban 1-116,text,true,,1932,159,71,71,https://reqres.in/api/users?page=2,83,0,50
1725178803461,369,DeleteReqres,204,No Content,Konfigurasi beban 1-54,,true,,800,176,72,72,https://reqres.in/api/users/2,0,0,0
1725178803460,370,DeleteReqres,204,No Content,Konfigurasi beban 1-48,,true,,800,176,72,72,https://reqres.in/api/users/2,0,0,0
1725178803461,376,DeleteReqres,204,No Content,Konfigurasi beban 1-56,,true,,800,176,70,70,https://reqres.in/api/users/2,0,0,0
1725178803460,377,DeleteReqres,204,No Content,Konfigurasi beban 1-49,,true,,800,176,70,70,https://reqres.in/api/users/2,0,0,0
1725178803752,85,GetReqres,200,OK,Konfigurasi beban 1-117,text,true,,1941,159,68,68,https://reqres.in/api/users?page=2,85,0,54
1725178803310,535,PostReqres,201,Created,Konfigurasi beban 1-81,text,false,"The operation lasted too long: It took 535 milliseconds, but should not have lasted longer than 500 milliseconds.",930,223,69,69,https://reqres.in/api/users,535,0,0
1725178803461,391,DeleteReqres,204,No Content,Konfigurasi beban 1-55,,true,,800,176,69,69,https://reqres.in/api/users/2,0,0,0
1725178803766,86,GetReqres,200,OK,Konfigurasi beban 1-118,text,true,,1937,159,69,69,https://reqres.in/api/users?page=2,86,0,52
1725178803460,398,DeleteReqres,204,No Content,Konfigurasi beban 1-50,,true,,800,176,69,69,https://reqres.in/api/users/2,0,0,0
1725178803460,403,PostReqres,201,Created,Konfigurasi beban 1-86,text,true,,930,223,68,68,https://reqres.in/api/users,403,0,0
1725178803782,81,GetReqres,200,OK,Konfigurasi beban 1-119,text,true,,1941,159,68,68,https://reqres.in/api/users?page=2,81,0,49
1725178803329,539,PostReqres,201,Created,Konfigurasi beban 1-83,text,false,"The operation lasted too long: It took 539 milliseconds, but should not have lasted longer than 500 milliseconds.",930,223,68,68,https://reqres.in/api/users,539,0,0
1725178803460,412,PostReqres,201,Created,Konfigurasi beban 1-87,text,true,,930,223,69,69,https://reqres.in/api/users,412,0,0
1725178803796,76,GetReqres,200,OK,Konfigurasi beban 1-120,text,true,,1937,159,69,69,https://reqres.in/api/users?page=2,76,0,42
1725178803516,376,PostReqres,201,Created,Konfigurasi beban 1-96,text,true,,930,223,70,70,https://reqres.in/api/users,376,0,0
1725178803827,65,GetReqres,200,OK,Konfigurasi beban 1-122,text,true,,1933,159,70,70,https://reqres.in/api/users?page=2,65,0,39
1725178803517,377,PostReqres,201,Created,Konfigurasi beban 1-90,text,true,,930,223,70,70,https://reqres.in/api/users,377,0,0
1725178803516,379,PostReqres,201,Created,Konfigurasi beban 1-95,text,true,,930,223,70,70,https://reqres.in/api/users,379,0,0
1725178803815,81,GetReqres,200,OK,Konfigurasi beban 1-121,text,true,,1929,159,70,70,https://reqres.in/api/users?page=2,81,0,50
1725178803516,386,PostReqres,201,Created,Konfigurasi beban 1-91,text,true,,930,223,71,71,https://reqres.in/api/users,386,0,0
1725178803516,393,PostReqres,201,Created,Konfigurasi beban 1-93,text,true,,929,223,71,71,https://reqres.in/api/users,393,0,0
1725178803516,395,PostReqres,201,Created,Konfigurasi beban 1-94,text,true,,930,223,71,71,https://reqres.in/api/users,395,0,0
1725178803523,399,PostReqres,201,Created,Konfigurasi beban 1-97,text,true,,930,223,72,72,https://reqres.in/api/users,399,0,0
1725178803552,370,DeleteReqres,204,No Content,Konfigurasi beban 1-68,,true,,800,176,72,72,https://reqres.in/api/users/2,0,0,0
1725178803843,81,GetReqres,200,OK,Konfigurasi beban 1-123,text,true,,1941,159,71,71,https://reqres.in/api/users?page=2,81,0,47
1725178803560,374,DeleteReqres,204,No Content,Konfigurasi beban 1-69,,true,,800,176,72,72,https://reqres.in/api/users/2,0,0,0
1725178803560,377,PostReqres,201,Created,Konfigurasi beban 1-98,text,true,,929,223,71,71,https://reqres.in/api/users,377,0,0
1725178803562,375,PostReqres,201,Created,Konfigurasi beban 1-99,text,true,,930,223,71,71,https://reqres.in/api/users,375,0,0
1725178803574,370,PostReqres,201,Created,Konfigurasi beban 1-100,text,true,,929,223,71,71,https://reqres.in/api/users,370,0,0
1725178803872,72,GetReqres,200,OK,Konfigurasi beban 1-125,text,true,,1933,159,71,71,https://reqres.in/api/users?page=2,72,0,44
1725178803573,374,DeleteReqres,204,No Content,Konfigurasi beban 1-64,,true,,804,176,72,72,https://reqres.in/api/users/2,0,0,0
1725178803857,95,GetReqres,200,OK,Konfigurasi beban 1-124,text,true,,1941,159,71,71,https://reqres.in/api/users?page=2,95,0,56
1725178803594,375,DeleteReqres,204,No Content,Konfigurasi beban 1-76,,true,,804,176,72,72,https://reqres.in/api/users/2,0,0,0
1725178803886,83,GetReqres,200,OK,Konfigurasi beban 1-126,text,true,,1941,159,72,72,https://reqres.in/api/users?page=2,83,0,46
1725178803582,391,DeleteReqres,204,No Content,Konfigurasi beban 1-57,,true,,804,176,71,71,https://reqres.in/api/users/2,0,0,0
1725178803588,485,DeleteReqres,204,No Content,Konfigurasi beban 1-70,,true,,804,176,77,77,https://reqres.in/api/users/2,0,0,0
1725178803586,487,PostReqres,201,Created,Konfigurasi beban 1-101,text,true,,934,223,77,77,https://reqres.in/api/users,487,0,0
1725178803613,460,PostReqres,201,Created,Konfigurasi beban 1-102,text,true,,934,223,77,77,https://reqres.in/api/users,460,0,0
1725178803901,172,GetReqres,200,OK,Konfigurasi beban 1-127,text,true,,1937,159,77,77,https://reqres.in/api/users?page=2,172,0,53
1725178803916,157,GetReqres,200,OK,Konfigurasi beban 1-128,text,true,,1937,159,77,77,https://reqres.in/api/users?page=2,157,0,44
1725178803460,613,PostReqres,201,Created,Konfigurasi beban 1-88,text,false,"The operation lasted too long: It took 613 milliseconds, but should not have lasted longer than 500 milliseconds.",929,223,77,77,https://reqres.in/api/users,613,0,0
1725178803613,462,DeleteReqres,204,No Content,Konfigurasi beban 1-77,,true,,804,176,76,76,https://reqres.in/api/users/2,0,0,0
1725178803679,397,DeleteReqres,204,No Content,Konfigurasi beban 1-82,,true,,804,176,76,76,https://reqres.in/api/users/2,0,0,0
1725178803619,457,DeleteReqres,204,No Content,Konfigurasi beban 1-74,,true,,804,176,76,76,https://reqres.in/api/users/2,0,0,0
1725178803478,598,DeleteReqres,204,No Content,Konfigurasi beban 1-58,,false,"The operation lasted too long: It took 598 milliseconds, but should not have lasted longer than 500 milliseconds.",800,176,76,76,https://reqres.in/api/users/2,0,0,0
1725178803516,560,PostReqres,201,Created,Konfigurasi beban 1-92,text,false,"The operation lasted too long: It took 560 milliseconds, but should not have lasted longer than 500 milliseconds.",934,223,76,76,https://reqres.in/api/users,560,0,0
1725178803490,586,PostReqres,201,Created,Konfigurasi beban 1-89,text,false,"The operation lasted too long: It took 586 milliseconds, but should not have lasted longer than 500 milliseconds.",930,223,76,76,https://reqres.in/api/users,586,0,0
1725178803932,144,GetReqres,200,OK,Konfigurasi beban 1-129,text,true,,1941,159,76,76,https://reqres.in/api/users?page=2,144,0,57
1725178803679,397,DeleteReqres,204,No Content,Konfigurasi beban 1-80,,true,,804,176,72,72,https://reqres.in/api/users/2,0,0,0
1725178803679,397,PostReqres,201,Created,Konfigurasi beban 1-105,text,true,,934,223,72,72,https://reqres.in/api/users,397,0,0
1725178803679,398,DeleteReqres,204,No Content,Konfigurasi beban 1-79,,true,,804,176,72,72,https://reqres.in/api/users/2,0,0,0
1725178803679,398,PostReqres,201,Created,Konfigurasi beban 1-104,text,true,,934,223,72,72,https://reqres.in/api/users,398,0,0
1725178803704,373,DeleteReqres,204,No Content,Konfigurasi beban 1-62,,true,,804,176,72,72,https://reqres.in/api/users/2,0,0,0
1725178803689,390,DeleteReqres,204,No Content,Konfigurasi beban 1-59,,true,,804,176,69,69,https://reqres.in/api/users/2,0,0,0
1725178803692,387,DeleteReqres,204,No Content,Konfigurasi beban 1-66,,true,,804,176,69,69,https://reqres.in/api/users/2,0,0,0
1725178803714,367,DeleteReqres,204,No Content,Konfigurasi beban 1-61,,true,,804,176,68,68,https://reqres.in/api/users/2,0,0,0
1725178803542,541,DeleteReqres,204,No Content,Konfigurasi beban 1-60,,false,"The operation lasted too long: It took 541 milliseconds, but should not have lasted longer than 500 milliseconds.",804,176,67,67,https://reqres.in/api/users/2,0,0,0
1725178803724,371,DeleteReqres,204,No Content,Konfigurasi beban 1-63,,true,,804,176,66,66,https://reqres.in/api/users/2,0,0,0
1725178803580,519,DeleteReqres,204,No Content,Konfigurasi beban 1-75,,false,"The operation lasted too long: It took 519 milliseconds, but should not have lasted longer than 500 milliseconds.",804,176,66,66,https://reqres.in/api/users/2,0,0,0
1725178803573,526,DeleteReqres,204,No Content,Konfigurasi beban 1-67,,false,"The operation lasted too long: It took 526 milliseconds, but should not have lasted longer than 500 milliseconds.",804,176,66,66,https://reqres.in/api/users/2,0,0,0
1725178803580,520,DeleteReqres,204,No Content,Konfigurasi beban 1-65,,false,"The operation lasted too long: It took 520 milliseconds, but should not have lasted longer than 500 milliseconds.",804,176,64,64,https://reqres.in/api/users/2,0,0,0
1725178803700,401,PostReqres,201,Created,Konfigurasi beban 1-106,text,true,,934,223,63,63,https://reqres.in/api/users,401,0,0
1725178803946,157,GetReqres,200,OK,Konfigurasi beban 1-130,text,true,,1940,159,63,63,https://reqres.in/api/users?page=2,157,0,128
1725178803730,378,DeleteReqres,204,No Content,Konfigurasi beban 1-85,,true,,804,176,63,63,https://reqres.in/api/users/2,0,0,0
1725178803715,396,PostReqres,201,Created,Konfigurasi beban 1-107,text,true,,934,223,62,62,https://reqres.in/api/users,396,0,0
1725178803741,374,PostReqres,201,Created,Konfigurasi beban 1-111,text,true,,934,223,63,63,https://reqres.in/api/users,374,0,0
1725178803738,377,PostReqres,201,Created,Konfigurasi beban 1-109,text,true,,934,223,63,63,https://reqres.in/api/users,377,0,0
1725178803722,394,DeleteReqres,204,No Content,Konfigurasi beban 1-84,,true,,804,176,63,63,https://reqres.in/api/users/2,0,0,0
1725178804021,99,GetReqres,200,OK,Konfigurasi beban 1-135,text,true,,1933,159,62,62,https://reqres.in/api/users?page=2,99,0,76
1725178804037,88,GetReqres,200,OK,Konfigurasi beban 1-136,text,true,,1929,159,62,62,https://reqres.in/api/users?page=2,88,0,61
1725178803723,402,PostReqres,201,Created,Konfigurasi beban 1-108,text,true,,934,223,62,62,https://reqres.in/api/users,402,0,0
1725178804053,75,GetReqres,200,OK,Konfigurasi beban 1-137,text,true,,1937,159,63,63,https://reqres.in/api/users?page=2,75,0,45
1725178803991,139,GetReqres,200,OK,Konfigurasi beban 1-133,text,true,,1941,159,63,63,https://reqres.in/api/users?page=2,139,0,110
1725178804006,125,GetReqres,200,OK,Konfigurasi beban 1-134,text,true,,1941,159,63,63,https://reqres.in/api/users?page=2,125,0,95
1725178803961,171,GetReqres,200,OK,Konfigurasi beban 1-131,text,true,,1929,159,63,63,https://reqres.in/api/users?page=2,171,0,139
1725178803755,378,PostReqres,201,Created,Konfigurasi beban 1-112,text,true,,934,223,63,63,https://reqres.in/api/users,378,0,0
1725178803977,158,GetReqres,200,OK,Konfigurasi beban 1-132,text,true,,1932,159,63,63,https://reqres.in/api/users?page=2,158,0,126
1725178804068,71,GetReqres,200,OK,Konfigurasi beban 1-138,text,true,,1937,159,63,63,https://reqres.in/api/users?page=2,71,0,44
1725178803603,540,DeleteReqres,204,No Content,Konfigurasi beban 1-73,,false,"The operation lasted too long: It took 540 milliseconds, but should not have lasted longer than 500 milliseconds.",804,176,64,64,https://reqres.in/api/users/2,0,0,0
1725178803776,369,PostReqres,201,Created,Konfigurasi beban 1-113,text,true,,934,223,63,63,https://reqres.in/api/users,369,0,0
1725178803629,522,DeleteReqres,204,No Content,Konfigurasi beban 1-72,,false,"The operation lasted too long: It took 522 milliseconds, but should not have lasted longer than 500 milliseconds.",804,176,63,63,https://reqres.in/api/users/2,0,0,0
1725178804082,73,GetReqres,200,OK,Konfigurasi beban 1-139,text,true,,1933,159,62,62,https://reqres.in/api/users?page=2,73,0,44
1725178803619,538,DeleteReqres,204,No Content,Konfigurasi beban 1-71,,false,"The operation lasted too long: It took 538 milliseconds, but should not have lasted longer than 500 milliseconds.",804,176,63,63,https://reqres.in/api/users/2,0,0,0
1725178803629,535,PostReqres,201,Created,Konfigurasi beban 1-103,text,false,"The operation lasted too long: It took 535 milliseconds, but should not have lasted longer than 500 milliseconds.",934,223,62,62,https://reqres.in/api/users,535,0,0
1725178804098,81,GetReqres,200,OK,Konfigurasi beban 1-140,text,true,,1941,159,63,63,https://reqres.in/api/users?page=2,81,0,51
1725178804112,68,GetReqres,200,OK,Konfigurasi beban 1-141,text,true,,1933,159,63,63,https://reqres.in/api/users?page=2,68,0,43
1725178804127,73,GetReqres,200,OK,Konfigurasi beban 1-142,text,true,,1933,159,64,64,https://reqres.in/api/users?page=2,73,0,44
1725178803838,373,PostReqres,201,Created,Konfigurasi beban 1-117,text,true,,933,223,65,65,https://reqres.in/api/users,373,0,0
1725178803820,397,PostReqres,201,Created,Konfigurasi beban 1-116,text,true,,934,223,65,65,https://reqres.in/api/users,397,0,0
1725178803864,367,PostReqres,201,Created,Konfigurasi beban 1-119,text,true,,934,223,66,66,https://reqres.in/api/users,367,0,0
1725178804142,90,GetReqres,200,OK,Konfigurasi beban 1-143,text,true,,1929,159,67,67,https://reqres.in/api/users?page=2,90,0,53
1725178803846,393,DeleteReqres,204,No Content,Konfigurasi beban 1-81,,true,,804,176,67,67,https://reqres.in/api/users/2,0,0,0
1725178803864,376,DeleteReqres,204,No Content,Konfigurasi beban 1-86,,true,,804,176,66,66,https://reqres.in/api/users/2,0,0,0
1725178804157,85,GetReqres,200,OK,Konfigurasi beban 1-144,text,true,,1937,159,65,65,https://reqres.in/api/users?page=2,85,0,44
1725178804175,67,GetReqres,200,OK,Konfigurasi beban 1-145,text,true,,1932,159,65,65,https://reqres.in/api/users?page=2,67,0,43
1725178803872,415,DeleteReqres,204,No Content,Konfigurasi beban 1-87,,true,,804,176,68,68,https://reqres.in/api/users/2,0,0,0
1725178804189,98,GetReqres,200,OK,Konfigurasi beban 1-146,text,true,,1937,159,68,68,https://reqres.in/api/users?page=2,98,0,42
1725178803747,540,PostReqres,201,Created,Konfigurasi beban 1-110,text,false,"The operation lasted too long: It took 540 milliseconds, but should not have lasted longer than 500 milliseconds.",934,223,68,68,https://reqres.in/api/users,540,0,0
1725178804202,86,GetReqres,200,OK,Konfigurasi beban 1-147,text,true,,1933,159,67,67,https://reqres.in/api/users?page=2,86,0,43
1725178803892,489,PostReqres,201,Created,Konfigurasi beban 1-122,text,true,,934,223,73,73,https://reqres.in/api/users,489,0,0
1725178803902,479,DeleteReqres,204,No Content,Konfigurasi beban 1-91,,true,,804,176,73,73,https://reqres.in/api/users/2,0,0,0
1725178803894,487,DeleteReqres,204,No Content,Konfigurasi beban 1-90,,true,,804,176,73,73,https://reqres.in/api/users/2,0,0,0
1725178803892,489,DeleteReqres,204,No Content,Konfigurasi beban 1-96,,true,,804,176,73,73,https://reqres.in/api/users/2,0,0,0
